Collection Name,Title#1,Title#1$1,Title#1$2,Creator#1,Creator#2$2,Creator#2$1,Creator#2,Creator#3,Subject#1$10,Subject#1$11,Subject#1$12,Subject#1$13,Subject#1$14,Subject#1$15,Subject#1$1,Subject#1$3,Subject#1$2,Subject#1$5,Subject#1$4,Subject#1$7,Subject#1$6,Subject#1$9,Subject#1$8,Subject#1,Subject#2,Subject#2$2,Subject#2$1,Subject#2$3,Subject#3,Subject#4,Subject#5,Subject#6,Subject#7,Subject#8,Subject#9,Subject#10,Subject#11,Description#1,Description Type#1,Description#2,Description Type#2,Description#3,Description Type#3,Description#4,Description#5,Description#6,Publisher#1,Contributor#1,Contributor#1$1,Contributor#1$2,Contributor#1$5,Contributor#1$3,Contributor#1$4,Contributor#2$1,Contributor#2$2,Contributor#2$3,Contributor#2,Contributor#3,Contributor#4,Contributor#5,Contributor#6,Contributor#7,Date#1$1,Date#1$3,Date#1$2,Date#1,Type#1,Format#1,Identifier#1,Source#1,Language#1,Relation#1,Relation Type#1,Relation href#1,Relation#2,Relation Type#2,Relation href#2,Relation#3,Relation Type#3,Relation href#3,Relation#4,Relation Type#4,Relation href#4,Relation#5,Relation Type#5,Relation href#5,Relation#6,Relation Type#6,Relation href#6,Coverage (Spatial)#1,Coverage (Spatial)#1$14,Coverage (Spatial)#1$15,Coverage (Spatial)#1$10,Coverage (Spatial)#1$11,Coverage (Spatial)#1$12,Coverage (Spatial)#1$13,Coverage (Spatial)#1$3,Coverage (Spatial)#1$4,Coverage (Spatial)#1$1,Coverage (Spatial)#1$2,Coverage (Spatial)#1$7,Coverage (Spatial)#1$8,Coverage (Spatial)#1$5,Coverage (Spatial)#1$6,Coverage (Spatial)#1$9,Coverage (Temporal)#1$1,Coverage (Temporal)#1$2,Coverage (Temporal)#1,Coverage (Spatial)#2,Coverage (Temporal)#2,Coverage (Temporal)#3,Coverage (Temporal)#4,Rights#1,Editing notes#1$1,Editing notes#1$2,Editing notes#1,Sort#1,Editing notes#2,Sort#2,Editing notes#3,Sort#3
Colorado Coal Project,"Superior, Wyo. 1929",,,,,,,,,,,,,,,,,,,,,,,miners,women,,,,families,,,,,,,,,group,,posed,,Paul Dugas with family,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1929,Image,jpeg,RME20-23,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Rock Springs, Wyo 1929",,,,,,,,,,,,,,,,,,,,,,,children,miners,,,,social: organized; clubs,families,ethnic groups,women,,,,,,group,,posed,,LS-Alpha Greek Lodge members,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1929,Image,jpeg,RME20-24,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Rock Springs, Wyo. 1929",,,,,,,,,,,,,,,,,,,,,,,children,aboveground operations workers,,,,tipples,,,,,,,,,2 in 1 picture -Tipple + CU of Tipple workers,,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1929,Image,jpeg,RME20-26,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Rock Springs, Wyo. 1929",,,,,,,,,,,,,,,,,,,,,,,children,aboveground operations workers,,,,tipples,,,,,,,,,2 in 1 picture -Tipple + CU of Tipple workers,,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1929,Image,jpeg,RME20-27,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Rock Springs, Wyo 1929",,,,,,,,,,,,,,,,,,,,,,,women,ethnic groups,,,,,,,,,,,,,individual,,pictorial interest,,Mrs Tayo Nuhuseye in Japanese costume,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1929,Image,jpeg,RME20-28,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Rock Springs, Wyo 1929",,,,,,,,,,,,,,,,,,,,,,,women,ethnic groups,,,,,,,,,,,,,individual,,pictorial interest,,Mrs Tayo Nuhuseye in Japanese costume,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1929,Image,jpeg,RME20-29,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Superior, Wyo 1928",,,,,,,,,,,,,,,,,,,,,,,daily life,women,,,,co. stores,,,,,,,,,interior,,U.P. Coal Co. Store interior + exterior views,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1928,Image,jpeg,RME20-3,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,Rock Springs Wyo 1929,,,,,,,,,,,,,,,,,,,,,,,parades & fairs,,,,,,,,,,,,,,pictorial interest,,X-Mas Trees outdoors,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1929,Image,jpeg,RME20-32,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,UP Coal Co Mag. 1929,,,,,,,,,,,,,,,,,,,,,,,miners,daily life,,,,,,,,,,,,,charts/graphs/signs,,pictorial interest,,good,,Cover of Mag-Jan 1929,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1929,Image,jpeg,RME20-33,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,UP Coal Co Mag. 1929,,,,,,,,,,,,,,,,,,,,,,,miners,daily life,,,,,,,,,,,,,charts/graphs/signs,,pictorial interest,,good,,Cover of Mag-Jan 1929,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1929,Image,jpeg,RME20-34,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,UP Coal Co. Mag. 1928,,,,,,,,,,,,,,,,,,,,,,,milieu,daily life,,,,co. stores,women,,,,,,,,charts/graphs/signs,,"Advertisements for: stove-14, corset-17, radio-20-35",,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1928,Image,jpeg,RME20-35,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,James Rafferty family,,,,,,,,,,,,,,,,,,,,,,,daily life,personalities: male,,,,families,,,,,,,,,close up,,CU Miner & family,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,,Image,jpeg,RME20-5,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,Mrs. George NUTH 1928,,,,,,,,,,,,,,,,,,,,,,,women,,,,,,,,,,,,,,close up,,CU of back door,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1928,Image,jpeg,RME20-7,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,UP Coal Co. mag. 1928,,,,,,,,,,,,,,,,,,,,,,,parades & fairs,children's activities,,,,,,,,,,,,,individual,,MS-2 girls in Halloween costumes,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1928,Image,jpeg,RME20-8,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"George Young, UP res #22 UMWA Wyo.",,,,,,,,,,,,,,,,,,,,,,,children,personalities: male,,,,unions,,,,,,,,,posed,,"(George Young, Upres) with child / CU portrait alone",,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,,Image,jpeg,RME21-1,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Wyo, 1928 Tono",,,,,,,,,,,,,,,,,,,,,,,children,schools & ed. lib,,,,,,,,,,,,,group,,posed,,School children group pose,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1928,Image,jpeg,RME21-10,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Wyo, 1928",,,,,,,,,,,,,,,,,,,,,,,miners,families,,,,,,,,,,,,,group,,posed,,Tom Cook & family posed,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1928,Image,jpeg,RME21-12,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Miners' wife & children Wyo, 1928",,,,,,,,,,,,,,,,,,,,,,,women,families,,,,,,,,,,,,,close up,,dark,,(Miners' wife & children) CU,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1928,Image,jpeg,RME21-14,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Wyo, 1927",,,,,,,,,,,,,,,,,,,,,,,children,,,,,,,,,,,,,,posed,,human interest,,Med. Shot Miners children,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1927,Image,jpeg,RME21-16,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Wyo, 1927",,,,,,,,,,,,,,,,,,,,,,,children,,,,,,,,,,,,,,posed,,human interest,,Med. Shot Miners children,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1927,Image,jpeg,RME21-18,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"July 4th, Wyo.",,,,,,,,,,,,,,,,,,,,,,,street scene,women,,,,children's activities,parades & fairs,,,,,,,,Girl Scout Float in parade,,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,July 4th,Image,jpeg,RME21-21,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Rock Springs, Wyo. 1928",,,,,,,,,,,,,,,,,,,,,,,women,children's activities,,,,social: organized; clubs,,,,,,,,,posed,,MS 2 girl scouts,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1928,Image,jpeg,RME21-22,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Rock Springs, Wyo. 1927",,,,,,,,,,,,,,,,,,,,,,,personalities: male,co. officials/management,,,,children's activities,,,,,,,,,pictorial interest,,Daughter of FL MsCarty (Super. ) on trycicle.,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1927,Image,jpeg,RME21-23,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Superior, Wyo. Family 1928",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group,,posed,,MS. Miners family in Sunday clothes.,,pictorial interest,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1928,Image,jpeg,RME21-25,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Tono, Wyo",,,,,,,,,,,,,,,,,,,,,,,miners,personalities: male,,,,sports: other,,,,,,,,,posed,,individual,,MS. Bill Martin w. fish,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,,Image,jpeg,RME21-27,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Rock Springs, Wyo. 1927",,,,,,,,,,,,,,,,,,,,,,,children,miners,,,,parades & fairs,co. officials/management,ethnic groups,,,,,,,interior,,pictorial interest,,Banquet for departing (Chinese boys),,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1927,Image,jpeg,RME21-29,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Rock Springs, Wyo. 1927",,,,,,,,,,,,,,,,,,,,,,,children,miners,,,,parades & fairs,co. officials/management,ethnic groups,,,,,,,interior,,pictorial interest,,Banquet for departing (Chinese boys),,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1927,Image,jpeg,RME21-30,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Rock Springs, Wyo. 1927",,,,,,,,,,,,,,,,,,,,,,,children,miners,,,,parades & fairs,co. officials/management,ethnic groups,,,,,,,interior,,pictorial interest,,Banquet for departing (Chinese boys),,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1927,Image,jpeg,RME21-31,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"""Homeward Bound"" Rock Springs, Wyo. Late 1920s",,,,,,,,,,,,,,,,,,,,,,,miners,ethnic groups,,,,,,,,,,,,,human interest,,Article on Chinese Miners returning to old country,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,late 1920s,Image,jpeg,RME21-33,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"""Homeward Bound"" Rock Springs, Wyo. Late 1920s",,,,,,,,,,,,,,,,,,,,,,,miners,ethnic groups,,,,,,,,,,,,,human interest,,Article on Chinese Miners returning to old country,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,late 1920s,Image,jpeg,RME21-34,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"""Homeward Bound"" Rock Springs, Wyo. Late 1920s",,,,,,,,,,,,,,,,,,,,,,,miners,ethnic groups,,,,,,,,,,,,,human interest,,Article on Chinese Miners returning to old country,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,late 1920s,Image,jpeg,RME21-35,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"George Young, UP res #22 UMWA Wyo.",,,,,,,,,,,,,,,,,,,,,,,children,personalities: male,,,,unions,,,,,,,,,posed,,"(George Young, Upres) with child / CU portrait alone",,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,,Image,jpeg,RME21-4,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Wyo, 1928",,,,,,,,,,,,,,,,,,,,,,,children,children's activities,,,,,,,,,,,,,MS boys on tricycle,,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1928,Image,jpeg,RME21-6,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Wyo, 1928",,,,,,,,,,,,,,,,,,,,,,,children,children's activities,,,,,,,,,,,,,MS boys on tricycle,,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1928,Image,jpeg,RME21-7,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"""Homeward Bound"" Rock Springs, Wyo. Late 1920s",,,,,,,,,,,,,,,,,,,,,,,miners,ethnic groups,,,,,,,,,,,,,human interest,,Article on Chinese Miners returning to old country,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,late 1920s,Image,jpeg,RME22-1,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"""Homeward Bound"" Rock Springs, Wyo. Late 1920s",,,,,,,,,,,,,,,,,,,,,,,miners,ethnic groups,,,,,,,,,,,,,human interest,,Article on Chinese Miners returning to old country,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,late 1920s,Image,jpeg,RME22-12,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Wyoming, Late 1920's",,,,,,,,,,,,,,,,,,,,,,,milieu,daily life,,,,co. stores,businesses,,,,,,,,charts/graphs/signs,,pictorial interest,,Ads and cover in Employee's Magazines.,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,Late 1920's,Image,jpeg,RME22-15,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Wyoming, Late 1920's",,,,,,,,,,,,,,,,,,,,,,,milieu,daily life,,,,co. stores,businesses,,,,,,,,charts/graphs/signs,,pictorial interest,,Ads and cover in Employee's Magazines.,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,Late 1920's,Image,jpeg,RME22-16,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Wyoming, Late 1920's",,,,,,,,,,,,,,,,,,,,,,,milieu,daily life,,,,co. stores,businesses,,,,,,,,charts/graphs/signs,,pictorial interest,,Ads and cover in Employee's Magazines.,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,Late 1920's,Image,jpeg,RME22-19,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Wyoming, Late 1920's",,,,,,,,,,,,,,,,,,,,,,,milieu,daily life,,,,co. stores,businesses,,,,,,,,charts/graphs/signs,,pictorial interest,,Ads and cover in Employee's Magazines.,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,Late 1920's,Image,jpeg,RME22-22,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Wyoming, Late 1920's",,,,,,,,,,,,,,,,,,,,,,,milieu,daily life,,,,co. stores,businesses,,,,,,,,charts/graphs/signs,,pictorial interest,,Ads and cover in Employee's Magazines.,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,Late 1920's,Image,jpeg,RME22-25,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Wyoming, Late 1920's",,,,,,,,,,,,,,,,,,,,,,,milieu,daily life,,,,co. stores,businesses,,,,,,,,charts/graphs/signs,,pictorial interest,,Ads and cover in Employee's Magazines.,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,Late 1920's,Image,jpeg,RME22-27,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Wyoming, Late 1920's",,,,,,,,,,,,,,,,,,,,,,,milieu,daily life,,,,co. stores,businesses,,,,,,,,charts/graphs/signs,,pictorial interest,,Ads and cover in Employee's Magazines.,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,Late 1920's,Image,jpeg,RME22-28,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Wyoming, Late 1920's",,,,,,,,,,,,,,,,,,,,,,,milieu,daily life,,,,co. stores,businesses,,,,,,,,charts/graphs/signs,,pictorial interest,,Ads and cover in Employee's Magazines.,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,Late 1920's,Image,jpeg,RME22-33,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Wyoming, Late 1920's",,,,,,,,,,,,,,,,,,,,,,,milieu,daily life,,,,co. stores,businesses,,,,,,,,charts/graphs/signs,,pictorial interest,,Ads and cover in Employee's Magazines.,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,Late 1920's,Image,jpeg,RME22-35,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"""Homeward Bound"" Rock Springs, Wyo. Late 1920s",,,,,,,,,,,,,,,,,,,,,,,miners,ethnic groups,,,,,,,,,,,,,human interest,,Article on Chinese Miners returning to old country,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,late 1920s,Image,jpeg,RME22-4,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"""Homeward Bound"" Rock Springs, Wyo. Late 1920s",,,,,,,,,,,,,,,,,,,,,,,miners,ethnic groups,,,,,,,,,,,,,human interest,,Article on Chinese Miners returning to old country,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,late 1920s,Image,jpeg,RME22-8,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"""Homeward Bound"" Rock Springs, Wyo. Late 1920s",,,,,,,,,,,,,,,,,,,,,,,miners,ethnic groups,,,,,,,,,,,,,human interest,,Article on Chinese Miners returning to old country,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,late 1920s,Image,jpeg,RME22-9,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,,Image,jpeg,RME23 (entire roll) - duplicates?,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Wyoming, Late 1920's",,,,,,,,,,,,,,,,,,,,,,,daily life,businesses,,,,co. stores,,,,,,,,,charts/graphs/signs,,pictorial interest,,Ads in Employee's Magazine.,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1920s,Image,jpeg,RME23-1,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Wyoming, Late 1920's",,,,,,,,,,,,,,,,,,,,,,,daily life,businesses,,,,co. stores,,,,,,,,,charts/graphs/signs,,pictorial interest,,Ads in Employee's Magazine.,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1920s,Image,jpeg,RME23-10,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Wyoming, Late 1920's",,,,,,,,,,,,,,,,,,,,,,,daily life,businesses,,,,co. stores,,,,,,,,,charts/graphs/signs,,pictorial interest,,Ads in Employee's Magazine.,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1920s,Image,jpeg,RME23-11,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Wyoming, Late 1920's",,,,,,,,,,,,,,,,,,,,,,,daily life,businesses,,,,co. stores,,,,,,,,,charts/graphs/signs,,pictorial interest,,Ads in Employee's Magazine.,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1920s,Image,jpeg,RME23-2,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Wyoming, Late 1920's",,,,,,,,,,,,,,,,,,,,,,,daily life,businesses,,,,co. stores,,,,,,,,,charts/graphs/signs,,pictorial interest,,Ads in Employee's Magazine.,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1920s,Image,jpeg,RME23-3,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Wyoming, Late 1920's",,,,,,,,,,,,,,,,,,,,,,,daily life,businesses,,,,co. stores,,,,,,,,,charts/graphs/signs,,pictorial interest,,Ads in Employee's Magazine.,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1920s,Image,jpeg,RME23-4,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Wyoming, Late 1920's",,,,,,,,,,,,,,,,,,,,,,,daily life,businesses,,,,co. stores,,,,,,,,,charts/graphs/signs,,pictorial interest,,Ads in Employee's Magazine.,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1920s,Image,jpeg,RME23-5,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
Colorado Coal Project,"Wyoming, Late 1920's",,,,,,,,,,,,,,,,,,,,,,,daily life,businesses,,,,co. stores,,,,,,,,,charts/graphs/signs,,pictorial interest,,Ads in Employee's Magazine.,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1920s,Image,jpeg,RME23-6,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Wyoming,,,,,,,,,,,,,,,,,,,,1920s,,,,,,,,,,,
